autor,texto,data,link,hashtags,senioridade,localizacao,label
Caetano Scardazzi,VAGA: Analista de Dados Sênior (Atuação em RH)Banco Mercantil💙,6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394008883754848257,"['vemsermercantilresponsabilidades', 'bancomercantil', 'bsb', 'pdi', 'pdca', 'hrbp', 'rh', 'dho', 'linkedin', 'gupy', 'mercantil', 'belohorizonte', 'minasgerais', 'opentowork']",junior,não identificado,vaga
Gabriela Brizotto da Cunha,"🚀 VAGA ABERTA | Cientista de Dados Sênior – Martech - URGENTE!📍 Remoto | Contratação PJEstamos buscando um(a) Cientista de Dados Sênior para atuar em um projeto estratégico na área de Martech, com foco em modelagem, análises avançadas e aplicações práticas de Machine Learning e IA para otimização de performance, campanhas, jornada e comportamento de usuários.O que você fará:- Liderar análises de sentimento, comportamento e performance em canais digitais;- Desenvolver, implementar e otimizar modelos de Machine Learning aplicados a segmentação, predição e personalização;- Atuar com NLP (Processamento de Linguagem Natural) e técnicas de Inteligência Artificial Generativa;- Trabalhar com grandes volumes de dados para identificar padrões, oportunidades e insights para tomada de decisão;- Colaborar com times de marketing, tecnologia, produto e dados para transformar requisitos em soluções escaláveis;- Apoiar iniciativas futuras relacionadas a modelos preditivos como Next Best Action / Next Best Offer (NBO/NBA).Requisitos obrigatórios:- Formação em Estatística, Ciência da Computação, Engenharia, Matemática, Física ou áreas correlatas;- Forte domínio em SQL e Python;- Experiência comprovada em Machine Learning (modelagem, validação, implantação);- Vivência prática com NLP e/ou IA Generativa;- Histórico de atuação com grandes volumes de dados e análises quantitativas.Diferenciais:- Experiência com ambientes de marketing digital, dados de campanhas ou produtos digitais;- Vivência em consultorias ou setores com alto volume de dados;- Conhecimento em ferramentas de orquestração e GCP.Soft Skills que buscamos:- Boa comunicação e clareza para traduzir dados em decisões;- Excelente postura, senso de liderança e autonomia;- Perfil analítico, investigativo e orientado a resultado.Benefícios ATRA:- TotalPass- Reembolso 100% em certificações- Parcerias educacionais- Trilhas de capacitação e comunidades técnicas- Projetos desafiadores com tecnologias de pontaSobre a ATRA:Somos uma consultoria brasileira com +15 anos de mercado, especializada em Dados, Analytics, Engenharia, Governança e IA. Atuamos com grandes empresas e somos parceiros de líderes como Google, Microsoft, Databricks, Informatica, Denodo e BigID. Trabalhamos com tecnologia, mas nosso foco sempre é gente.",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394063383227985921,[],senior,remoto,vaga
Etyene Cardoso,"Oi rede,estamos contratando AI Engineer! 🛸Se você é apaixonado por Inteligência Artificial, Machine Learning e quer atuar em projetos globais inovadores, essa oportunidade é para você!O que você vai fazer:Desenvolver soluções de IA usando Python, SQL e bibliotecas de Machine Learning.Criar interfaces interativas com Streamlit ou frameworks baseados em JavaScript.Trabalhar com serviços avançados do Azure, como Azure AI Foundry e Azure OpenAI.Implementar processos de CI/CD e colaborar via GIT e Azure DevOps.Explorar LLMs (modelos de linguagem de grande porte) e arquiteturas RAG.Garantir segurança em APIs e dados.Requisitos:✅ Inglês avançado/fluente para colaboração diária com equipe global.✅ Experiência prática com Azure e serviços de IA.✅ Conhecimento em segurança de APIs e boas práticas de dados.✅ Habilidades de comunicação, colaboração e resolução de problemas e troubleshooting.Confira mais e se inscreva já:https://bit.ly/4oNFEJxVitória RibeiroYasmin MoreiraNatália FariaBruno GomesMarcos Fernandes",4 d,https://www.linkedin.com/feed/update/urn:li:activity:7394747388889989120,"['machinelearning', 'inteligenciaartificial', 'python', 'sql', 'javascript', 'streamlit', 'azure', 'azureai', 'azureopenai', 'devops', 'cicd', 'llm', 'rag', 'apisecurity', 'techjobs', 'carreirati', 'oportunidade', 'inovacao']",senior,não identificado,vaga
Leonardo Miralles,"🤖 Vaga: Pessoa Estagiária de IA🏠 Local: Remoto🎓 Tipo de vaga: Estágio🧠 Responsabilidades:🤖 Apoiar a área de Inteligência Artificial📊 Dar suporte a dados e desenvolvimento🧩 Contribuir em projetos de inovação com deep learning, computer vision e NLP🎯 Requisitos:🎓 Ensino superior cursando (Ciência da Computação ou áreas correlatas)🐍 Conhecimento em Python🧠 Noções de Machine Learning e métricas de performance de modelo✨ Interesse e curiosidade pela área de IA🕘 Horário: das 09h às 16h💻 Modelo: 100% remoto🌟 Benefícios:📚 Ambiente de aprendizado e crescimento profissional📈 Avaliação de desempenho e feedbacks contínuos💊 Convênio com farmácias🏋️ Convênio com academias🗣️ Parcerias para cursos de idiomas e tecnologia🎓 Universidade Corporativa e trilhas de conhecimento🎁 Programa de Indicação com prêmios e bonificações🛡️ Seguro de vida coletivoInscrições pelo link:https://lnkd.in/dCTBZhB7-----------------📌 Teste agora minha IA de currículos:https://lnkd.in/ekFtvvaB",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387072816195641344,"['vaga', 'ia', 'machinelearning', 'python', 'deeplearning', 'nlp', 'qualitydigital', 'remoto']",estagio,remoto,vaga
Runtalent,"👀 Alguém aí falou de vagas? Então, você está no lugar certo!Se está pensando em dar um up na sua carreira, é hora de conferir as oportunidades que preparamos para você:- Product Owner - SR- Cientista de Dados (Recomendação de Produtos) - SR- Engenheiro Machine Learning - SR- Cloud FinOps - SR- Bussiner Partner TI (HCM) - PL/SR- Analista de Release Salesforce - PL/SR- Auditor de TI - PL- Analista de Dados (Microsoft Fabric SME) - PL- Cloud Platform Engineer (DevOps) - PL- Analista Funcional Salesforce - SR- Recurso SAP Funcional LMD- Gerente de Projetos de TI (Projetos de operações)Não encontrou a vaga perfeita ainda? Não se preocupe! O nosso site está cheio de opções que podem ser exatamente o que você está procurando. Acesse nosso site:https://runtalent.it/.E não se esqueça: se conhecer alguém que se encaixa em algum dos perfis, participe do nosso programa Indique & Ganhe! Você pode ajudar um amigo e garantir R$1.000 direto na sua conta. É fácil e rápido! Confira o regulamento no site e aproveite essa chance:https://lnkd.in/e3W8vGCX.Não deixe essa chance escapar! Acesse agora e dê o próximo passo na sua carreira.",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395151615290163201,"['vagaproductownersr', 'vagacientistadedadossr', 'vagamachinelearningsr', 'vagacloudfinopssr', 'vagabusinesspartnertips', 'vagareleasesalesforce', 'vagaauditortipl', 'vagaanalistadedadosfabric', 'vagacloudplatformengineer', 'vagafuncionalsalesforcesr', 'vagasapfuncionallmd', 'vagagerenteprojetosti', 'oportunidadesti', 'carreiraemtecnologia', 'vagasti']",junior,não identificado,vaga
Stefani Matavelli 🌎,"Estágio em Inteligência Artificial | 100% Remoto | Empresa: Quality Digital📅 Inscrições abertas até: 19 de dezembro de 2025⚠️ Estou apenas compartilhando, ok?Requisitos:🎓 Ensino superior em andamento em áreas como Ciência da Computação ou correlatas🐍 Conhecimento em Python🤖 Noções de Machine Learning e métricas de performance de modelos💡 Interesse e curiosidade pela área de Inteligência ArtificialDiferenciais:Interesse em deep learning, computer vision e NLPPerfil proativo e vontade de aprenderHorário: 09h às 16h 100% remotoAtividades:Apoiar projetos de IA e inovaçãoContribuir com a área de dados e desenvolvimentoParticipar de iniciativas com foco em aprendizado de máquina e visão computacionalBenefícios:💼 Ambiente que estimula o aprendizado e o crescimento profissional📊 Avaliações e feedbacks contínuos💊 Convênio com farmácias💪 Convênio com academias📚 Parcerias para cursos de idiomas e tecnologia🎓 Universidade Corporativa e trilhas de conhecimento🎁 Programa de Indicação com prêmios🛡️ Seguro de vida coletivo🔗 Link da vaga:https://lnkd.in/d8DS8DbV",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386729294854684673,"['machinelearning', 'python', 'remoto']",estagio,remoto,vaga
Leonardo Miralles,"📊 Vaga: Cientista de Dados Pleno🏠 Local: Remoto🧩 Atribuições🔍 Entender necessidades de negócio e convertê-las em hipóteses, métricas e insights de dados.🤖 Criar e implantar modelos de Machine Learning e LLMs (incluindo fine-tuning e RAG).📈 Explorar novas tecnologias e ferramentas de Data Science, MLOps e LLMOps.🐍 Desenvolver algoritmos em Python ou R para aplicações analíticas e preditivas.🧮 Avaliar modelos com métricas de qualidade, desempenho e custo.🗂️ Preparar e modelar dados conforme as necessidades dos projetos analíticos.⚙️ Dar suporte aos modelos em produção, garantindo governança, escalabilidade e manutenção.🎓 Requisitos Obrigatórios🎓 Formação superior em Estatística, Matemática, Ciência da Computação ou áreas correlatas.🐍 Vivência com Python ou R.☁️ Conhecimento em plataformas de dados (Databricks, Spark) e nuvem (GCP, Azure ou AWS).🧠 Experiência em Machine Learning e LLMs (fine-tuning, RAG).🗄️ Conhecimento em SQL (PostgreSQL, MySQL ou SQL Server).🔄 Compreensão de pipelines de dados e processos ETL.🗣️ Boa comunicação e capacidade de aprendizado contínuo.⭐ Diferenciais🧩 Conhecimento em NoSQL (MongoDB, Cassandra).⚙️ Experiência com RAG e agentes inteligentes.🏗️ Atuação com metodologias ágeis.🎁 Benefícios e Incentivos🎓 Programa de Certificações para aprimoramento técnico.🚀 Programa de Formação de Lideranças.📈 Plano de Desenvolvimento Individual personalizado e contínuo.📚 Descontos em cursos da PUCRS (graduação e pós).💬 Encontros e trocas de conhecimento com colegas e especialistas.🤝 Rede interna com profissionais de dados para fortalecer o networking.🏆 Programa de incentivo à criação de conteúdo e premiação por compartilhamento de conhecimento.Inscrições pelo link:https://lnkd.in/dJWUXcX5----------------📲 Vagas como essa chegam primeiro no grupo VIP do WhatsApp:https://lnkd.in/dDEXutV8",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394003626202935296,"['vagas', 'cientistadedados', 'datascience', 'machinelearning', 'ai', 'llm', 'python', 'r', 'sql', 'databricks', 'spark', 'aws', 'azure', 'gcp', 'rag', 'mlops', 'llmops', 'remoto']",pleno,remoto,vaga
Katia Krizyzanovski Santos,"🚀 Vaga: Chapter Lead em Data Science📍 Híbrido (São Paulo ou Campinas, SP)🎯 Responsabilidades• Liderar e desenvolver um time de 10 a 14 cientistas de dados, promovendo autonomia e excelência.• Criar e implementar frameworks de estratégia de portfólio em escala global.• Garantir a qualidade técnica e o impacto dos modelos de machine learning.• Definir e conduzir a estratégia de dados de curto, médio e longo prazo.• Colaborar com times de engenharia, produto e negócios para gerar soluções de alto impacto.• Promover as melhores práticas em todo o ciclo de vida de ciência de dados (reutilização, automação e monitoramento).• Incorporar novas tecnologias e metodologias para acelerar experimentação e entrega de valor.🧩 Requisitos• Graduação em Ciência da Computação, Engenharia, Matemática ou áreas correlatas.• Mestrado ou PhD são diferenciais.• Experiência comprovada em liderança técnica e de pessoas em times de Data Science.• Sólido conhecimento em Machine Learning, modelagem preditiva, recomendação e otimização.• Domínio de Databricks, Azure, Spark e pipelines de dados.• Experiência com CI/CD, GitHub e práticas de MLOps.• Habilidade de comunicação e storytelling para traduzir dados complexos em insights estratégicos.• Inglês avançado ou fluente.• Desejável vivência com IA Generativa, estratégias de portfólio ou gestão de audiências.👉 Curtiu o desafio?Venha liderar o futuro da Ciência de Dados!📧 Interessados devem enviar currículo com pretensão de taxa para:katia.kzy@outlook.com📱 WhatsApp: (11) 95797-0687",4 d,https://www.linkedin.com/feed/update/urn:li:activity:7394481791094558720,[],senior,são paulo,vaga
O Vaz,"💥 R$8.503 | Analista de Dados — CLT/Remoto + Benefícios topzera! Daora demais pra quem curte ML e impacto real!! 🚀 (vaga v283)💪 Trabalhar é um direito, não um privilégio.👀 Seu currículo e perfil podem estar te escondendo.✨ No Combo 10K, ajustamos tudo para que sua vocação brilhe.🙏 Clique e recomece com dignidade.👇https://lnkd.in/eAnrJeFe(ou manda ""v283"" no Zap: (61) 99599-9090 pra contratar seu Combo e se tornar um ex-invisível)📍 Modelo de trabalho: Remoto📊 Faixa salarial estimada: R$7.500 – R$9.000🧠 O que você vai fazer (provavelmente):🔹 Criar e manter modelos estatísticos preditivos.🔹 Desenvolver novas técnicas de segmentação e modelagem.🔹 Trabalhar com NLP e machine learning pra gerar impacto real de negócio.🔹 Contar histórias com dados (data storytelling) pra públicos não técnicos.🔹 Propor e validar modelos de ML pra previsão, recomendação e segmentação.🎯 O que os caras querem (requisitos):✅ Experiência com Python, R, SQL e NoSQL.✅ Domínio em regressões, clustering, ensemble, SVM e HMM.✅ Conhecimento em frameworks tipo TensorFlow, scikit-learn, Spark.✅ Familiaridade com Big Data (Hadoop, Spark, Flink).✨ Diferenciais: domínio em métricas de performance (precision) e storytelling com dados.🎁 Benefícios:🏥 Plano de saúde e odontológico🍽️ Vale refeição/alimentação.🎉 TotalPass/Wellhub, seguro de vida, treinamentos e programa de indicações +MJVer.🔗 Link oficial da vaga:https://lnkd.in/e5M4spSx❤️ Não deu match? Curte ou compartilha, vai que alguém da sua rede aproveita esse trem bão!🚀 Somos aComunidade 10K | Salários de 3 a R$10.000 para pessoas comuns10K no home office.⚠️ A vaga NÃO é nossa. A gente só garimpa e compartilha aqui e no Zap.📲 Link do grupo do WhatsApp tá nos comentários, pode entrar e prosear com a gente 💬",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7393952243462447104,"['vagaho10k', 'empregos10k', 'comunidade10k', 'homeoffice', 'analistadedados', 'python', 'machinelearning', 'datascience']",pleno,remoto,vaga
Rafael Manito ✨,"Você é o tipo de profissional que transforma modelos de Machine Learning em soluções escaláveis e de impacto? 💡Então o papel de Engenheiro MLOps Sênior pode ser o seu próximo desafio!Aqui, você será protagonista na construção de pipelines inteligentes, garantindo que os modelos de IA cheguem à produção com velocidade, confiabilidade e segurança.📍 Local de atuação: São Paulo ou Fortaleza (modelo híbrido).🔧 Tecnologias que você vai dominar:Python, TensorFlow, PyTorch, Kubernetes, Docker, CI/CD, AWS/GCP/Azure e MLflow.🌍 Um ambiente de alta performance, colaborativo e com benefícios que valorizam seu bem-estar — de parcerias com psicólogos e academias a 22 dias de pausa remunerada por ano.💬 Se essa vaga fala com você, vem fazer parte!👉 Candidate-se:https://lnkd.in/dHk28vsd",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7393734426205007873,"['mlops', 'engenhariadedados', 'machinelearning', 'techlead', 'vagasti', 'seniortech', 'oportunidade', 'fortaleza', 'vagasti']",senior,são paulo,vaga
Leonardo Miralles,"🤖 Vaga: Machine Learning Engineer – Generative AI & LLMs Expert🌎 Local: América Latina (Remoto)🚀 Programa Boosting – 6 semanas de imersão🧠 Treinamento intensivo em LLMs, RAG (Retrieval-Augmented Generation) e sistemas multiagentes.🧩 Aprofundamento em arquiteturas de IA Agentic, aprendizado prático com frameworks modernos e LLMOps.🎓 O objetivo é transformar profissionais com base sólida em programação e estatística em especialistas de ponta em IA Generativa.🧠 Responsabilidades📚 Participar de sessões síncronas e assíncronas com especialistas da equipe de treinamento.🧩 Projetar e implementar modelos de Machine Learning de ponta (LLMs, RAG e GenAI).⚙️ Construir sistemas inteligentes combinando recuperação e geração de informações.🧠 Otimizar e implantar modelos de Deep Learning com PyTorch ou TensorFlow.🚀 Explorar novas técnicas como prompt engineering, fine-tuning e automação com agentes de IA.☁️ Garantir escalabilidade e confiabilidade dos sistemas em AWS ou GCP.🤝 Colaborar com engenheiros, cientistas de dados e times de produto.🗣️ Comunicar resultados técnicos e soluções complexas de forma clara e acessível.🧩 Requisitos🎓 Graduação ou Mestrado em Ciência da Computação, Estatística, Matemática ou áreas correlatas.💼 5+ anos de experiência em desenvolvimento e implantação de modelos de ML.🧠 2+ anos com modelos de NLP e Deep Learning em produção.🐍 Proficiência em Python e boas práticas de codificação.🔥 Domínio de PyTorch ou TensorFlow para aplicações em NLP.🤖 Experiência com LLMs, LangChain, OpenAI API e Hugging Face.🔍 Conhecimento em RAG, fine-tuning, prompt engineering e automação com agentes de IA.☁️ Vivência em AWS ou GCP para deploy de modelos.🗣️ Inglês avançado para comunicação técnica.💬 Diferenciais🌱 Experiência em startups e ambientes ágeis.🧩 Entendimento aprofundado de GenAI tech stack (LangChain, Qdrant, LlamaIndex, etc.).📈 Experiência em otimização de performance e troubleshooting.Inscrições pelo link:https://lnkd.in/dAeDd2GQ----------⚡ Essa vaga foi divulgada antes no nosso grupo do WhatsApp:https://lnkd.in/dDEXutV8",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7393716588992040960,"['vagas', 'machinelearning', 'llms', 'generativeai', 'rag', 'langchain', 'python', 'tensorflow', 'pytorch', 'aws', 'gcp', 'ai', 'datascience', 'deeplearning', 'factored', 'remoto']",junior,remoto,vaga
Paula Rosseti,"Alô galera de IA, tenho uma vaga bem bacana pra vocês!Data & AI Engineer | Híbrido em Florianópolis/SCModelo de contratação PJ.Você será responsável por construir o pipeline de dados, estruturar o data Warehouses e desenvolver aplicações que utilizem modelos de linguagem (LLMs) e machine learning para gerar impacto direto em métricas de conversão e engajamento.Responsabilidades:Desenvolver e manter pipelines de dados automatizados (ETL/ELT) integrando múltiplas fontes.Estruturar e documentar um data warehouse limpo e escalável (BigQuery, Snowflake ou Redshift).Criar datasets e APIs para uso por LLMs e modelos internos.Prototipar aplicações de AI com LLMs (OpenAI, Anthropic, Mistral) — geração de headlines, CTAs e autoplays.Aplicar modelos preditivos e análises estatísticas para entender e prever padrões de conversão.Monitorar qualidade de dados e performance dos pipelines.Colaborar com times de produto e tecnologia para medir impacto e priorizar entregas.Requisitos:Experiência sólida em Python e SQL, com domínio de bibliotecas como Pandas, NumPy e Scikit-learn.Vivência com pipelines de dados (Airflow, Prefect, Dagster ou similares).Conhecimento em modelagem de dados e bancos analíticos (BigQuery, Snowflake, Postgres).Experiência com APIs de LLMs (OpenAI, Anthropic, Mistral) e técnicas de NLP/embeddings.Compreensão de Machine Learning tradicional (regressões, clustering, previsão de séries).Familiaridade com Git, Docker e práticas básicas de CI/CD.Perfil hands-on, com autonomia, curiosidade e foco em resultado real.Diferenciais:Experiência em startups ou times reduzidos, com entregas ponta a ponta.Conhecimento de frameworks modernos de AI, como LangChain e LlamaIndex.Experiência com dados de marketing, produto ou vídeo.Capacidade de traduzir insights em visualizações (Metabase, Looker, Power BI).Quer saber mais detalhes?Envie o seu currículo:📨 E-mail:paula.rosseti@uds.com.br📱 Whats: 44 3033-6655",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386867334612758528,[],senior,sp,vaga
O Vaz,"💥 R$12.503 | Analista de Dados — CLT/PJ Remoto + ambiente dinâmico e projetos daora demais! 🚀 (vaga V249)🔄 Tentando se recolocar e nada anda, meu?✨ Avaliação Curricular por R$10 pra te dar direção e confiança.Partiu voltar pro mercado com estilo 10K!👇👉https://lnkd.in/eWPEpvCw(ou manda ""V249"" no Zap: (61) 99599-9090)📍 Modelo de trabalho: Remoto📊 Faixa salarial estimada: R$10.000 – R$14.000📣 Fica ligado que todo dia, às 7h10 e 12h10, a gente solta",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387802322518847488,"['vagaho10kaqui', 'vagaho10k', 'empregos10k', 'comunidade10k', 'homeoffice', 'dados', 'python', 'aws', 'machinelearning', 'mlops', 'airflow']",senior,remoto,vaga
Leandro Raposo,"Oportunidades no time de Dados & IA na Thoughtworks BrasilNosso time está crescendo e buscando talentos para construir o futuro das soluções de dados.Se você é especialista em arquitetura, engenharia ou análise, estamos com vagas abertas para atuar em projetos de ponta. Confira os papéis e seu principal requisito técnico:ARQUITETURA DE DADOS (LEAD)Buscamos líderes técnicos para guiar o design de soluções complexas:- Lead Data Architect: Experiência na definição e implementação de diferentes tipos de arquitetura de dados e proficiência em tecnologias de computação distribuída (como Spark, Kafka e Flink)- Lead Data Architect - Data Lake: Foco no design de arquiteturas de data lake e lakehouse, com conhecimento no ecossistema AWS- Lead Data Architect - Data Warehouse: Experiência liderando o design de soluções de cloud DW e implementando padrões MPP (Massively Parallel Processing)ENGENHARIA DE DADOS & ML (SÊNIOR)Para quem gosta de construir e operacionalizar pipelines e modelos:- Senior Data Engineer: Experiência na construção e operação de data pipelines e vivência com GCP- Senior Machine Learning Engineer: Operacionalizar modelos de ML em produção e experiência na implementação de processos de CD4ML (Continuous Delivery for Machine Learning)ANALYTICS & CONSULTINGPara quem transforma dados em insights e estratégia de negócios:- Senior Data Analyst: Expertise em ferramentas de self-service BI (como Power BI, Tableau, Looker) e conhecimento em SQL e Python- Data Analyst Consultant: Experiência na criação de dashboards com ferramentas de BI, conhecimento de SQL e vivência específica com Databricks e AzureObs: Inglês avançado é necessário para todas as vagas. E todos os papéis exigem habilidade para mentorar outras pessoas.Se você se identifica com algum desses desafios, me chame por DM ou comente aqui. Vamos conversar!",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387227283687735296,[],senior,sp,vaga
Leonardo Miralles,"🤖 Vaga: Cientista de Dados Júnior/Pleno📍 Local: Remota🎯 Principais responsabilidades:🧩 Traduzir necessidades de negócio em hipóteses, métricas e insights de dados;🤖 Criar e implantar modelos de Machine Learning e Large Language Models (LLMs), incluindo fine-tuning e RAG;🐍 Desenvolver algoritmos em Python ou R para análises avançadas e automações;📊 Realizar exploração e modelagem de dados para alimentar modelos analíticos;⚙️ Monitorar, avaliar e dar manutenção a modelos em produção, garantindo governança e escalabilidade;🚀 Explorar novas tecnologias para Data Science, MLOps e LLMOps, contribuindo para a inovação contínua.🔧 Requisitos obrigatórios:🎓 Formação superior em Estatística, Matemática, Ciência da Computação ou áreas correlatas;🐍 Vivência com Python ou R;🔥 Conhecimento em plataformas de dados (Databricks, Spark, etc.);☁️ Experiência em ambientes de nuvem (GCP, Azure ou AWS);📈 Conhecimento em modelos de Machine Learning e LLMs (incluindo fine-tuning e RAG);💾 Experiência com SQL para manipulação e consulta em bancos relacionais;🔄 Compreensão de pipelines de dados e ETL;💬 Boa comunicação e proatividade para aprendizado contínuo.✨ Diferenciais:🗃️ Conhecimento em bancos NoSQL (MongoDB, Cassandra);🧠 Experiência com RAG e agentes inteligentes orquestrados;🏃‍♂️ Vivência com metodologias ágeis (Scrum).💙 O que a empresa oferece:🎓 Programa de Certificações para desenvolvimento técnico;🚀 Programa de Formação de Lideranças;📈 Plano de Desenvolvimento Individual (PDI) contínuo;📚 Descontos em cursos de graduação e pós-graduação na PUCRS;💬 Encontros de troca de conhecimento com o time;🤝 Rede de especialistas em dados para networking e aprendizado;🏆 Programa de incentivo à criação de conteúdo técnico.Inscrições pelo link:https://lnkd.in/dJWUXcX5-----------------📌 Teste agora minha IA de currículos:https://lnkd.in/ekFtvvaB",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386808606920347648,"['vaga', 'cientistadedados', 'datascience', 'machinelearning', 'ia', 'llm', 'rag', 'python', 'r', 'databricks', 'spark', 'mlops', 'llmops', 'sql', 'dataanalytics', 'vagasremotas', 'vagasemdados']",pleno,sp,vaga
O Vaz,"💥 R$10.500 | Cientista de Dados  — pra quem manja de ML e quer botar modelo em produção de verdade! 🚀 (vaga 252)😤 Cansou de mandar currículo e nunca saber o que tá travando?💡 Por R$10, a Avaliação Curricular 10K mostra direitinho o que tá pegando no seu perfil.Bora entender o que falta pra te levarem pras entrevistas de vez, véi! 👇👉https://lnkd.in/epurAXcS(ou manda “252” no Zap: (61) 99599-9090)📍 Modelo de trabalho: Remoto📊 Faixa salarial estimada: R$9.500 – R$12.000📣 Fica ligado que todo dia, às 7h10 e 12h10, a gente solta",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7388232940402483200,"['vagaho10kaqui', 'vagaho10k', 'empregos10k', 'comunidade10k', 'homeoffice', 'cientistadedados', 'machinelearning', 'python', 'databricks', 'mlflow', 'sql', 'spark', 'analytics', 'datascience']",pleno,remoto,vaga
O Vaz,"💥 R$8.503 | Analista de Dados — CLT/Remoto + Saúde + Horário Flexível! Cuidar das pessoas e dos dados? Daora demais, véi! 🚀 (vaga v288)💪 Trabalhar é um direito, não um privilégio.👀 Seu currículo e perfil podem estar te escondendo.✨ No Combo 10K, ajustamos tudo pra sua vocação brilhar.🙏 Clique e recomece com dignidade.👇https://lnkd.in/grGzZXnw(ou manda ""v288"" no Zap: (61) 99599-9090 pra contratar seu Combo e se tornar um ex-invisível)📍 Modelo de trabalho: Remoto📊 Faixa salarial estimada: R$7.500 – R$9.000📣 Fica ligado que todo dia, às 7h10 e 12h10, a gente publica uma nova",4 d,https://www.linkedin.com/feed/update/urn:li:activity:7394752906480103424,"['vagaho10kaqui', 'vagaho10k', 'empregos10k', 'comunidade10k', 'homeoffice', 'analistadedados', 'sql', 'python', 'bi', 'etl', 'machinelearning']",pleno,remoto,vaga
Leonardo Miralles,"🤖 Vaga: Cientista de Dados & Machine Learning Pleno🏠 Modelo: CLT – Remoto (Brasília)🎯 Requisitos Técnicos:💻 Linguagens de Programação: Python (intermediário a avançado) | R (desejável)🗄️ Bancos de Dados: SQL (proficiência plena – PostgreSQL, MySQL, Oracle, DB2) | NoSQL (MongoDB, Cassandra – desejável)📊 Big Data: Conhecimento em Hadoop e Spark (PySpark)🧠 Modelagem e Análise de Dados: Experiência em modelagem estatística e machine learning | Desenvolvimento de soluções escaláveis | Modelagem analítica aplicada a negócios🔧 Outros Conhecimentos: APIs RESTful | GIT (versionamento) | Ferramentas de visualização (Power BI, Tableau, Looker ou similares)💙 Benefícios:🍽️ Vale Refeição / Alimentação (Alelo)🏥 Assistência Médica (NotreDame Intermédica | Hapvida) – 100% colaborador / 50% dependentes🦷 Assistência Odontológica (Amil) – 100% colaborador / 50% dependentes🛡️ Seguro de Vida – 100% custeado pela empresa👶 Licença maternidade e paternidade estendida🎓 Parcerias com instituições de ensino e escolas de idiomas💊 Convênio com farmácias (Droga Raia, Drogasil – via App Univers)📚 Apoio a certificações (de acordo com a área)🏋️ Gympass | Wellhub💻 Notebook fornecido pela empresa💰 Bônus por indicação de profissionaisInscrições pelo link:https://lnkd.in/dzpuJV8C-----------------📌 Teste agora minha IA de currículos:https://lnkd.in/ekFtvvaB",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386823655600828416,"['vaga', 'cientistadedados', 'machinelearning', 'python', 'sql', 'bigdata', 'spark', 'powerbi', 'remoto', 'qintess', 'vagasemdados']",pleno,remoto,vaga
Renan Camilo,"🚀 Atualização de perfil por aqui e já aproveitando para avisar:ARox Partnerestá simplesmente REPLETA de vagas incríveis!Fim de ano chegando e, enquanto muitos entram no modo “desacelera”, por aqui estamos no modo “contrata que é sucesso”. 😎🔥📌 Se liga no combo de oportunidades top que estamos abrindo:👨‍💼 1. Engenheiro de Dados GCP Pleno/Sênior — híbrido na Av. Paulista (3x/semana)Proatividade nas alturas, vontade absurda de crescer e participar de um projetão daqueles que brilham no currículo.👉 Vaga:https://lnkd.in/gEmmjg53💰 2. Cientista de Dados GCP Sênior — 100% remotoProjeto Financeiro PESADO. Sabe aquele projeto que você fala “cara, eu queria muito estar nisso”? Então…👉 Vaga:https://lnkd.in/gdxTpzFS🧠 3. Cientista de Dados, Especialista em IA/Vertex AI (nível “o algoritmo respeita ele” haha) — 100% remotoModelos preditivos, machine learning, IA… é a vaga para quem domina MESMO.👉 Vaga:https://lnkd.in/gNeqAFfq🌩️ 4. Engenheiro de Dados GCP Sênior — 100% remotoProjeto financeiro de ponta. Aqui é pra quem respira Google Cloud e conhece o ecossistema como se tivesse ajudado a construir.👉 Vaga:https://lnkd.in/ggZvMaUi📣 Se você manda bem, conhece alguém que manda ou quer ajudar compartilhando, já manda ver!Seu próximo passo de carreira pode estar em um desses links e eu vou adorar te ajudar nisso. ✨Bora fechar 2025 daquele jeito? 💙🚀",3 d,https://www.linkedin.com/feed/update/urn:li:activity:7395148263794008065,[],senior,remoto,vaga
