autor,texto,data,link,hashtags,senioridade,localizacao,label
Jobs Brasil,Nova Vaga Publicada! 🔥➡️,3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387465780738539520,"['vaga', 'emprego', 'oportunidade', 'recrutamento', 'vagas']",junior,não identificado,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista de Suporte de 2º Nível Junior*🏢 Digisystem📍Brasília, DF, Brasil👉https://lnkd.in/dkiV34AA🎯 Procuramos um(a) Analista de Suporte de 2º Nível Junior com experiência em Service Desk, proativo(a) e com excelente relacionamento interpessoal, para atuar em ambiente compatível com o da CAIXA. O profissional será responsável por resolver problemas complexos e aplicar conhecimentos técnicos em sistemas operacionais, bancos de dados e ferramentas de gestão, buscando sempre a melhoria contínua e o impacto positivo nos negócios da Caixa.🛠️ Habilidades e Requisitos:*   Ensino Médio completo ou curso superior na área de Ciências da Computação, Gerenciamento de Redes, Tecnologia da Informação, Sistemas da Informação, Informática, Análise de Sistemas, ou áreas afins*   Experiência mínima de 12 meses na função de Analista de Suporte de 2º nível em serviços de Service Desk, em ambiente operacional compatível com o da CAIXA*   Conhecimento em Sistema Operacional Windows 10 e superior, Domínio banco de Dados MS SQL, Domínio plataformas MS Sharepoint e System Center*   Conhecimento em Sistema Operacional Linux Debian 8 e Red Hat 6 e superior, e Parâmetros de Sistema Operacional*   Habilidade em Configuração de Browsers (IE, EDGE, FIREFOX e CHROME), Distribuição e instalação remota de software, Suporte a aplicativos web e cliente servidor, e Aplicar scripts*   Conhecimento em Windows Server 2012*   Certificações HDI – SCA: Support Center Analyst e ITIL Foundation Certified – v3 ou superior❤️ Benefícios:*   Vale Alimentação*   Vale Transporte*   Plano de Saúde*   Plano Odontológico*   TotalPass*   Day Off Aniversário",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389297008349523968,"['analista', 'suporte', 'junior', 'digisystem', 'ti', 'vaga', 'oportunidade']",junior,sp,vaga
Mauro Bazzan Junior,"Estamos contratando!!!📍 Local de Trabalho: São Paulo - Híbrido📝 Vagas Disponíveis: Analista Fiscal- Conhecimento em retenções na fonte: ISS, IRRF, CSRF e INSS;- Conhecimento no lançamento de notas mercantis;- Conhecimento em ICMS e PIS/COFINS não cumulativo;- Conhecimento na entrega de obrigações acessórias: EFD REINF; MIT; DCTFweb; SPED Fiscal e EFD Contribuições;- Atendimento ao cliente;- Desejável experiência no sistema Domínio.Requisitos e habilidades: 👇- Graduação em Ciências Contábeis, ADM, Gestão Financeira ou áreas relacionadas- Completo ou cursando;- Capacidade de trabalhar de forma autônoma, especialmente em modelo home-office.- Conhecimento em Excel intermediário- Habilidades em análise de dados e rotinas fiscais.- Organização e atenção a detalhes🎁 Benefícios:- VR- Assistência médica s/ coparticipação- Seguro de vida- Auxílio Educação c/ limite- Auxílio Home Office- Total Pass – Desconto para utilização em academias- Clude Saúde – Aplicativo de telemedicina para consultas virtuais- C4Life – Orientação psicológica, financeira, jurídica e socialOferecemos plano de carreira, um ambiente de trabalho humanizado, ferramentas tecnológicas de ponta e desenvolvimento profissional. Somos uma empresa certificada com o selo GPTW e prezamos pela confiança, apoio e qualidade aos nossos clientes e colaboradores.Venha fazer parte do timeECOVIS WFAe faça a diferença conosco!Encaminhe seu currículo para: <mauro.bazzan@ecovisbr.com>",1 d,https://www.linkedin.com/feed/update/urn:li:activity:7396144556079054849,"['vagas', 'analistafiscal', 'oportunidadedeemprego']",pleno,remoto,vaga
Nilton Utembergue Junior,"Vaga nova galera - Analista de BI PlenoModelo: CLT | Híbrido – 2x por semana presencial (Região da Paulista – SP)Estamos em busca de um(a) Analista de BI Pleno apaixonado(a) por dados, com olhar analítico e foco em gerar insights estratégicos para apoiar a tomada de decisão.Essa pessoa será responsável por transformar dados em informações relevantes, monitorar métricas de performance e atuar em conjunto com as áreas de marketing, tecnologia e negócios.Responsabilidades:Desenvolver e manter dashboards e relatórios em ferramentas de Data Visualization (Power BI, Looker Studio, Tableau, etc);Realizar análises exploratórias e diagnósticas com base em grandes volumes de dados;Garantir a integridade e consistência dos dados em diferentes fontes (Google Analytics, BigQuery, entre outras);Identificar oportunidades de otimização e melhorias de performance;Apoiar as áreas internas com insights estratégicos e acompanhamento de KPIs.Requisitos:Experiência sólida com análise de dados, Google Analytics e BigQuery;Vivência com alguma ferramenta de visualização (Power BI, Looker Studio, Tableau, etc);Conhecimento em SQL e modelagem de dados;Capacidade de traduzir dados complexos em histórias claras e acionáveis;Perfil curioso, proativo e orientado a resultados.Interessados enviar CV paratalentos@heclick.com.brAssunto: ANALISTA BI PLENO",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387564516043042816,[],pleno,sp,vaga
Vagas Remotas,"Vagas Remotas na Superlógica para Analista de Suporte Junior, Analista de Backoffice Júnior e Engenheiro de DadosConfira nesta matéria, clique na imagem abaixo.https://lnkd.in/du9ANMwfConhece alguém que está em busca de uma nova vaga de emprego? Compartilhe!Acompanhe +vagas no Whatsapphttps://lnkd.in/dxWiR88SOBS: NÃO contratamos, nós verificamos os anúncios e as REAIS são publicadas e divulgadas, sempre com contato do contratante. Responsabilidade das ofertas é por parte dos contratantes.",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7394012173150109697,"['homeoffice', 'remoto', 'vagasdeemprego', 'oportunidades', 'vagas']",junior,sp,vaga
Marlon Pascoal,"Indique talentos. A Superlógica Tecnologias está com vagas abertas em várias frentes.Confira as posições e indique quem manda bem.Tecnologia e Dados:- Analista SRE Pleno- Analista SRE Sr- Analista SRE Sênior- Coordenador de Desenvolvimento- Desenvolvedor Front-end Sênior (React.Js)- Desenvolvedor Software Jr (Back End)- Desenvolvedor Sr PHP (ERP Imobiliárias)- Desenvolvedor de Software Jr (PHP)- Engenheiro de Dados Sênior- Especialista SRE / DevOps- Especialista de Desenvolvimento (Node.js e Agentes)- Gerente de Engenharia- Senior Developer (Fintech)- Staff EngineerNegócios e Produto:- Analista de Value Creation Pleno - (Sucesso do Cliente)- Analista de Value Creation Sr (Sucesso do Cliente) - Campinas- Coordenador de Marketing de Produto- Coordenador de Marketing de Produto | BU Moradia- Gerente de Plataforma e Novos Produtos (Vaga afirmativa para PCD)- Product Designer SrVendas e Relacionamento:- Analista SDR Júnior - Campinas ou Barueri- Analista de Planejamento Comercial Sr- Executivo Comercial Sênior- Executivo de Vendas - Espírito Santo- Executivo de Vendas Pl (Aquisições) - Campinas- Executivo de Vendas Pleno (Aquisição) - Campinas- Executivo de Vendas Pleno (Canais) - Campinas ou Barueri- Executivo de Vendas Sênior - Banking- Gerente ComercialSuporte, Sucesso do Cliente e Operações:- Analista Contábil Pleno - Campinas- Analista Operação Risco Junior- Analista Operação Risco Junior - Barueri- Analista de Backoffice Júnior (Vaga Temporária)- Analista de Suporte Jr (Afirmativa para PCD)- Analista de Suporte Junior - Condomínios- Analista de Suporte Júnior - Crédito- Analista de Suporte Júnior - Imobiliárias- Analista de Suporte Pl (ERP Imobi)- Banco de Talentos - Diversidade- Business Player (Especialista BP)- Consultor de Implantação Junior- Coordenador de Atendimento Crédito - Campinas ou Barueri- Coordenador de Implantação- Supervisor Operação Risco - Barueri ou Campinas- Supervisor de Suporte (Atendimento) - Campinas- [Banco de Talentos] - Analista de Sucesso do ClienteTodas as vagas:https://lnkd.in/dD8iaaBxSe não for pra você, indique alguém.",1 d,https://www.linkedin.com/feed/update/urn:li:activity:7396147670014210049,"['vagas', 'superlogica', 'tech', 'produto']",senior,sp,vaga
Andressa Souza,"💻 Estamos com novas oportunidades na área de Tecnologia! 🚀Se você é apaixonado(a) por inovação, gosta de desafios e quer fazer parte de um time que transforma negócios através da tecnologia, essa vaga é pra você! 🤩Estamos com vagas de Analista Mainframe Junior e Cientista de Dados Pleno. 🧑‍💻Links para inscrição 👇Analista Mainframe Juniorhttps://lnkd.in/dKNNhC3tCientista de Dadoshttps://lnkd.in/dXfkKNaV💰 Contratação CLT;🍴 Vale alimentação (ou refeição);🚑 Plano de Saúde;🦷 Plano Odontológico;🎯 Apoio a Certificação;🏛 Parcerias com Instituições;🏋‍♂️ Wellhub e muito mais!Vem ser Qintess ✨",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7392208873027203073,[],senior,não identificado,vaga
Eduarda Musarra,"AMateratem espaço para mais gente 💜Confere a lista completa das vagas abertas 👀Para saber mais detalhes e se inscrever, acesse o link nos comentários  👇 (é a maneira mais assertiva e rápida de ser encontrado pelas recrutadoras)Analista de Desenvolvimento FullStack PlenoAnalista de Desenvolvimento FullStack SêniorAnalista de Desenvolvimento Fullstack Pleno (Java e React.js)Analista de Desenvolvimento Java e PL/SQL SêniorAnalista de Implantação Junior (Sistemas ERP)Analista de P&D JúniorAnalista de Redes e Segurança SeniorAnalista de Suporte SeniorAnalista de suporte N2 PlenoBanco de Talentos - Pessoas com Deficiência | Vagas na área CorporativaCoordenação CloudDesenvolvedor Java e PL/SQL PlenoDesenvolvedor Java e PL|SQL (N3- Sustentação)Engenheiro(a) de Dados SêniorProduct Owner Sênior",8 h,https://www.linkedin.com/feed/update/urn:li:activity:7396551140093374465,[],senior,sp,vaga
Nilton Utembergue Junior,"Vaga - Analista de BIA área de Tecnologia da Informação da Alphaville S.A. está em busca de um Analista de Business Intelligence para fortalecer nosso time e apoiar iniciativas estratégicas de dados.Se você trabalha com análises, indicadores, dashboards e insights, e quer atuar em um ambiente desafiador e colaborativo, essa é a sua oportunidade.🔗 Inscrições pelo Gupy:https://lnkd.in/drJFPu75",1 d,https://www.linkedin.com/feed/update/urn:li:activity:7396192914491473921,[],senior,rj,vaga
Claudia Santos,"📣 Oportunidade para Analista Fiscal naECOVIS WFA- híbrido SPAs informações sobre o perfil e o contato doMauro Bazzan Juniorestão abaixo:📍 Local de Trabalho: São Paulo - Híbrido📝 Vagas Disponíveis: Analista Fiscal- Conhecimento em retenções na fonte: ISS, IRRF, CSRF e INSS;- Conhecimento no lançamento de notas mercantis;- Conhecimento em ICMS e PIS/COFINS não cumulativo;- Conhecimento na entrega de obrigações acessórias: EFD REINF; MIT; DCTFweb; SPED Fiscal e EFD Contribuições;- Atendimento ao cliente;- Desejável experiência no sistema Domínio.Requisitos e habilidades: 👇- Graduação em Ciências Contábeis, ADM, Gestão Financeira ou áreas relacionadas- Completo ou cursando;- Capacidade de trabalhar de forma autônoma, especialmente em modelo home-office.- Conhecimento em Excel intermediário- Habilidades em análise de dados e rotinas fiscais.- Organização e atenção a detalhes🎁 Benefícios:- VR- Assistência médica s/ coparticipação- Seguro de vida- Auxílio Educação c/ limite- Auxílio Home Office- Total Pass – Desconto para utilização em academias- Clude Saúde – Aplicativo de telemedicina para consultas virtuais- C4Life – Orientação psicológica, financeira, jurídica e socialOferecemos plano de carreira, um ambiente de trabalho humanizado, ferramentas tecnológicas de ponta e desenvolvimento profissional. Somos uma empresa certificada com o selo GPTW e prezamos pela confiança, apoio e qualidade aos nossos clientes e colaboradores.Venha fazer parte do time ECOVIS WFA e faça a diferença conosco!Encaminhe seu currículo para: <mauro.bazzan@ecovisbr.com>",1 d,https://www.linkedin.com/feed/update/urn:li:activity:7396165771829215232,"['vagas', 'analistafiscal', 'oportunidadedeemprego']",junior,remoto,vaga
Recrutei Empregos | Vagas e Carreira,Nova Vaga Publicada! 🔥➡️,3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387465777307615232,"['vaga', 'emprego', 'oportunidade', 'recrutamento', 'vagas']",junior,não identificado,vaga
Ticiana Alves,📢Olá pessoal! Quartoou com vagas aqui naMadeinWeb! 🎉Temos várias oportunidades com atuação em modelo remoto e híbrido em,6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394407377950625792,"['spe', 'devops', 'sre', 'engenhariadecloud', 'engenhariadedados', 'aws', 'pmo', 'sistemas', 'flutter', 'kotlin', 'java', 'mobile', 'android', 'ios', 'qa', 'qualidade', 'microsoft']",pleno,remoto,vaga
Luciane V.,"APENAS REPASSANDO!!____Envie seu currículo p/:Rafael.gpereira@g4f.com.br👉 Confira algumas vagas abertas na minha empresa:💼 Web Designer (Intermitente) - Brasília - R$ 39,00/hora💼 Especialista em Governança de Dados em TI - Brasília - R$ 17.051,00 (CLT)💼 Analista de Negócios Sênior - Brasília – R$ 10.536,07 (CLT)💼 Analista de Requisitos Sênior – Brasília – R$ 10.536,07 (CLT)💼 Analista de UX/UI – Brasília – R$ 10.468,56 (CLT)💼 Arquiteto de Soluções – Brasília – R$ 15.112,00 (CLT)💼 Desenvolvedor Back-end Junior – Brasília – R$ R$ 6.080,23 (CLT)💼 Desenvolvedor Front-end Sênior – R$ 13.560,89 (CLT)💼 Arquiteto de Dados – Brasília – R$ 18.374,00 (CLT)💼 Líder Técnico de Desenvolvimento – Brasília - R$ 16.038,60 (CLT)💼 Especialista em Automação de Processos – Brasília – R$ 10.536,00 (CLT)💼 Scrum Master - Brasília - R$ 10.691,74Benefícios:🚀Oportunidades de desenvolvimento profissional🍔Vale Alimentação/Refeição | Wiipo Flex🚌Vale transporte (Opcional)🩺Plano de Saúde🏋️ TotalPass | Bem-estar para todos os colaboradores, todos os dias👓Parceria SESC | Saúde, Lazer, Turismo & Esportes, Assistência Social e Alimentação📕Parcerias Educacionais🤍Plano Odontologico",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7391216576152358912,[],senior,sp,vaga
Nilton Utembergue Junior,"Galera, vaga nova - 📊 Analista de Power BI PL📍 RemotoVocê é apaixonado por dados e transformação digital? Gosta de traduzir números em insights estratégicos? Então essa oportunidade pode ser para você! 🚀🧩 Responsabilidades:Desenvolver e manter dashboards e relatórios no Power BI;Trabalhar com diferentes fontes de dados (SQL, Excel, APIs, etc.);Criar visualizações intuitivas para apoiar a tomada de decisão;Atuar junto a times de negócio para entender necessidades e propor soluções analíticas;Garantir a qualidade e integridade dos dados apresentados.✅ Requisitos:Experiência comprovada com Power BI;Conhecimento em DAX, Power Query e modelagem de dados;Noções de banco de dados (SQL Server, MySQL, etc.);Habilidade analítica e boa comunicação;Experiência com Python🎓 Formação:Ensino superior completo ou em andamento em áreas como: Ciência de Dados, Engenharia, TI, Administração, Economia, Estatística ou correlatas.💼 O que oferecemos:Salário compatível com o mercado;Benefícios:Ambiente colaborativo e voltado para inovação;Oportunidade de crescimento e desenvolvimento profissional.📩 Interessados(as): Enviar currículo : 11 98616-3901",4 sem,https://www.linkedin.com/feed/update/urn:li:activity:7386451574434304000,[],senior,remoto,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista de Departamento Pessoal Júnior*🏢 Solutions RH📍Hortolândia, SP, Brasil👉https://lnkd.in/gxsP5q3a🎯 Procuramos um(a) Analista de Departamento Pessoal Júnior proativo(a) para atuar na administração de folha de pagamento e benefícios, processamento de ponto, admissões, demissões, férias e 13º salário. O profissional será responsável por garantir a conformidade com as legislações trabalhistas (CLT, INSS, FGTS) e interpretar CCT.🛠️ Habilidades e Requisitos:- Graduação em Administração, Recursos Humanos ou áreas afins- Experiência em Departamento Pessoal- Conhecimento das leis trabalhistas brasileiras e previdenciárias- Experiência com sistemas de gestão de benefícios (Vale Transporte, Vale Refeição, Plano de Saúde)- Residir em Hortolândia/SP- Análise crítica e resolução de problemas- Comunicação eficaz com a equipe- Gestão de prazos e organização de múltiplos processos simultâneos- Proatividade- Segurança no tratamento de dados sensíveis (LGPD)❤️ Benefícios:- Vale Transporte- Seguro de Vida- Vale Alimentação",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7388586507827179520,"['analista', 'departamentopessoal', 'rh', 'folhadepagamento', 'hortolandia', 'junior', 'vaga', 'oportunidade']",junior,sp,vaga
Tanajara Mello,"Olá, rede!Estamos com oportunidade aberta!AUniversidade do Vale do Rio dos Sinosestá em busca de um(a)",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389348524586500099,"['analistade', 'analistadeplanejamento', 'oportunidade', 'unisinos', 'saoleopoldo']",não identificado,não identificado,postagem
Guilherme Freitas,"Olá, rede!Se você busca novos desafios, temos várias oportunidades aqui noParaná Banco S/A.Tem vagas em Tecnologia, Modelagem, Dados, Finanças, Comercial, vagas de liderança e muitas outras.Separei algumas aqui:Tem de Liderança, para atuar nas estruturas daFabiana Cecci Silvano,Ivan Teixeira,Fernando Dotti Toni,Vinícius VazeJulio Cesar da Silva Souza.Coordenador(a) de Performance de Canais Digitaishttps://lnkd.in/dSFf_cuZSupervisor(a) de Call Centerhttps://lnkd.in/dQT3CBy2Gerente de TI - Automaçãohttps://lnkd.in/deAUxuMrCoordenador (a) de Product Designer.https://lnkd.in/d3Vdx3uSGerente de Ciência de Dados & Analytics | Modelagem de crédito|https://lnkd.in/dJx9frPhTemos algumas de Tecnologia, para atuar com oLeandro Tedesco Pessoa,Sidnei Fernando da Silveira,Allan BastoseArnoldo Uber Junior:Analista de Suporte de TI Plenohttps://lnkd.in/dNUjJ6MPAnalista de Segurança da Informação Pleno ( Blue Team)https://lnkd.in/dfa6f9eSAnalista de Sistemas Sênior - Funçãohttps://lnkd.in/dBRPfQHSAnalista de Sistemas Pleno - Funçãohttps://lnkd.in/dsDCbh4jEspecialista em Arquitetura de Soluçõeshttps://lnkd.in/dhfS5XdXTem em Finanças com oThiago Souza Santos:Analista de FP&A Sêniorhttps://lnkd.in/dh2x8DCRDados, Crédito e Modelagem de Crédito comJulio Cesar da Silva Souza,Pedro Oliveira, CGAeCristina Otto:Analista de Dados Sêniorhttps://lnkd.in/dZ9-YbDECientista de Dados | Modelagem de Créditohttps://lnkd.in/dTChvHU5Analista de Dados Sênior | Políticas de Créditohttps://lnkd.in/dav4st2zAnalista de Modelagem de Riscos Financeiros Sêniorhttps://lnkd.in/d2_P4inQEspecialista de Crédito Pessoalhttps://lnkd.in/dkV7kmsZMas não são somente essas. Temos oportunidades em diferentes níveis e áreas. Se conhece alguém que esteja em busca de novos desafios e que se encaixe no perfil de uma destas posições, marca aqui, compartilha ou manda o perfil pra gente!Vamos adorar conhece-los.Matheus Barbosa",3 sem,https://www.linkedin.com/feed/update/urn:li:activity:7387586871616425984,"['vagas', 'oportunidades', 'carreira', 'techjobs', 'recrutamento', 'estamoscontratando', 'linkedinjobs']",junior,sp,vaga
Nicolle .,"🚨 Alô pessoal de Brasília! Estou contratando...💙 Envie seu currículo p/:Rafael.gpereira@g4f.com.br👉 Confira algumas vagas abertas na minha empresa:💼 Analista de Negócios Sênior - Brasília – R$ 10.536,07 (CLT)💼 Analista de Requisitos Sênior – Brasília – R$ 10.536,07 (CLT)💼 Analista de UX/UI – Brasília – R$ 10.468,56 (CLT)💼 Arquiteto de Soluções – Brasília – R$ 15.112,00 (CLT)💼 Desenvolvedor Back-end Junior – Brasília – R$ R$ 6.080,23 (CLT)💼 Desenvolvedor Front-end Sênior – R$ 13.560,89 (CLT)💼 Arquiteto de Dados – Brasília – R$ 18.374,00 (CLT)💼 Líder Técnico de Desenvolvimento – Brasília - R$ 16.038,60 (CLT)💼 Especialista em Automação de Processos – Brasília – R$ 10.536,00 (CLT)💼 Scrum Master - Brasília - R$ 10.691,74Benefícios:🚀Oportunidades de desenvolvimento profissional🍔Vale Alimentação/Refeição | Wiipo Flex🚌Vale transporte (Opcional)🩺Plano de Saúde🏋️ TotalPass | Bem-estar para todos os colaboradores, todos os dias👓Parceria SESC | Saúde, Lazer, Turismo & Esportes, Assistência Social e Alimentação📕Parcerias Educacionais🤍Plano Odontologico",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7389747785715073024,[],senior,sp,vaga
Nilton Utembergue Junior,"Nova Vaga Galera -  🚀  Analista de BI JR  🚀A Santa Casa de Curitiba está com uma nova oportunidade para Analista de B.I. JR na área de Tecnologia da Informação.Se você é apaixonado por dados, tecnologia e quer atuar em uma instituição reconhecida pela excelência e inovação em saúde, venha fazer parte do nosso time! 💛📍 Local: Santa Casa de Curitiba📩 Candidate-se em:https://lnkd.in/dese_5ND",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7391391256876204032,[],senior,curitiba,vaga
Candidata ai,"🔥 *Tem nova vaga na área*!➡️ *Analista Contábil Junior*🏢 PotencialRH📍Campinas, SP, Brasil👉https://lnkd.in/ds6imBNH🎯 Procuramos um Analista Contábil Junior proativo e detalhista para integrar nossa equipe. O profissional será responsável por executar a importação completa de informações para o sistema contábil, realizando a checagem inicial e organização de documentos. Também atuará no apoio às conciliações básicas de contas, auxiliará no fechamento contábil mensal e no tratamento de divergências simples, sempre sob supervisão.🛠️ Habilidades e Requisitos:- Conhecimento básico de contabilidade (débito, crédito, provisões, conciliações simples)- Capacidade de realizar importação de dados para o sistema contábil- Noções iniciais de conciliações contábeis e classificação de lançamentos- Organização de documentos, arquivos e espelhos de integração- Excel básico (filtros, PROCV inicial, organização de planilhas)- Disposição para aprender rotinas fiscais, financeiras e de integração de dados- Alta atenção aos detalhes, zelo pela qualidade das informações e proatividade- Capacidade de seguir processos e trabalhar com grande volume de dados- Familiaridade com sistemas contábeis ou ERPs (diferencial)- Boa comunicação, disciplina e responsabilidade com prazos❤️ Benefícios:- Plano de Saúde- Vale Refeição- Plano Odontológico",1 d,https://www.linkedin.com/feed/update/urn:li:activity:7396212141936152577,"['analistacontabil', 'contabilidade', 'junior', 'campinas', 'financas', 'vaga', 'oportunidade']",junior,sp,vaga
Camila Libório,"Oportunidades Incríveis na Matera te Esperam!Sonha em trabalhar em uma empresa inovadora e fazer a diferença? A Matera está com diversas vagas abertas para você que busca crescimento e desafios!Se você tem paixão por tecnologia, finanças ou pessoas. Dê uma olhada nas",2 sem,https://www.linkedin.com/feed/update/urn:li:activity:7390113932159369217,[],multi,sp,postagem
Amanda Cazatti,"🚀 Oportunidades na Contabilizei! 💙Se você busca crescimento, inovação e um ambiente de trabalho dinâmico, confira nossas vagas abertas (modalidade 100% remoto):[Performance] Analista de Inteligência de Negócios Sênior🔗https://lnkd.in/dAjJnMrh[CSA] Assistente de Contratos e Legalização🔗https://lnkd.in/dS7cTHks[Fiscal] Assistente Fiscal🔗https://lnkd.in/drJM_y9B[Expert] Analista de Operações Financeiras Junior🔗https://lnkd.in/dYJ-4C3q[CSA] Analista de Contratos e Legalização Pleno🔗https://lnkd.in/d4UJzdMn[Expert] Analista Fiscal Junior🔗https://lnkd.in/djaq7iAS",19 min,https://www.linkedin.com/feed/update/urn:li:activity:7396671687125143552,"['contabilizei', 'vagasremotas', 'carreira', 'contabilidade', 'fiscal', 'tecnologia', 'homeoffice', 'dados']",junior,remoto,vaga
Nilton Utembergue Junior,"Analista de BI PlenoPresencial | Rio de Janeiro RJ | PJDescrição da vaga:Profissional responsável por atuar em projetos de Business Intelligence voltados à área Financeira da empresa, desenvolvendo e mantendo rotinas de ETL, consultas e scripts em Python e SQL Server, além de criar dashboards e relatórios estratégicos para apoiar tomadas de decisão e análises de performance financeira.Responsabilidades:▫️ Desenvolver e manter rotinas de extração, transformação e carga (ETL);▫️ Criar dashboards e relatórios em ferramentas de BI (Power BI, Tableau ou similares);▫️ Analisar e validar dados financeiros e indicadores de desempenho;▫️ Apoiar o time de finanças com análises, previsões e insights baseados em dados;▫️ Garantir qualidade, consistência e performance das consultas e modelos de dados.Requisitos:▫️ Experiência comprovada com Python e SQL Server;▫️ Vivência com ferramentas de BI (Power BI, Tableau, Qlik, etc.);▫️ Conhecimento em modelagem de dados e indicadores financeiros;▫️ Desejável experiência em ambientes cloud (Azure, AWS ou GCP);▫️ Imprescindível inglês fluente para atuar com time estrangeiro.Informações da Vaga:▫️ Local: Saúde, Zona Central do Rio de Janeiro RJ▫️ Modelo de Trabalho: 100% Presencial, segunda a sexta-feira, horário comercial.▫️ Modalidade: PJ.Como se Candidatar:▫️ Envie seu currículo atualizado com pretensão salarial para:aline.gomes@catenait.com.br▫️ Título do e-mail sendo a nomenclatura da vaga.",1 sem,https://www.linkedin.com/feed/update/urn:li:activity:7393639288908812288,[],senior,sp,vaga
Luciane V.,"ATENÇÃO!!!!! APENAS REPASSANDO!____]CV pararh@bliteti.com.br, pelo nosso portal de vagashttps://lnkd.in/dGDZHUfBou acessando os links abaixo.✔️ Desenvolvedor Backend .NET - Junior  (CLT)https://lnkd.in/ddrQaYDD✔️Desenvolvedor Backend .NET - Pleno  (CLT)https://lnkd.in/dQwvnASw✔️Desenvolvedor(a) .Net Sêniorhttps://lnkd.in/dGpDhXhq✔️Assistente de Departamento Pessoalhttps://lnkd.in/dUdSUW4e✔️Analista de Qualidade - Área Fiscahttps://lnkd.in/dWCfnvd8✔️Arquiteto(a) de Dados Sêniorhttps://lnkd.in/dVZt2FTW✔️Analista de Processos Plenohttps://lnkd.in/d-ZRWgpw✔️Delivery Managerhttps://lnkd.in/dDSrx9Gd✔️Tech Delivery Managerhttps://lnkd.in/dbr9mfin",10 min,https://www.linkedin.com/feed/update/urn:li:activity:7396673897401593856,[],senior,não identificado,vaga
Paulo Hirochi Okada Junior,"🚀 Tem vaga nova...Você que é apaixonado por tecnologia, conhece tudo sobre Analise de Dados !!! Vem pra GlobalTIANALISTA DE DADOS ! 👩‍💻👨‍💻 VAGA NOVA!!!!Na GlobalTI, não oferecemos apenas vagas... oferecemos evolução para sua carreira!Com 24 anos transformando TI no Brasil, somos a empresa que:✨ Abraça inovação (trabalhamos com IA assistida!)🎯 Valoriza talento de verdade🌱 Investe no seu crescimento profissional🤝 Cultiva um ambiente colaborativo e desafiador💡 Responsabilidades Principais:Tratamento, modelagem e mineração de dados obtidos da plataforma Genesys com foco na geração de relatórios gerenciais. Interagindo com diferentes áreas na construção de relatórios, gerando insights que atendam diretamente às necessidades operacionais e executivas. Atuação na gestão de usuários e permissões de acessos da plataforma Genesys.📌 Requisitos Técnicos:Conhecimento Técnico: Plataforma Genesys e Power BI (Mínimo de 1 Ano)📌 Competências Comportamentais:Capacidade analítica para interpretar dados e propor soluções.Organização e foco em resultados.Habilidade para trabalhar em ambientes multiculturais e sob pressão.Tipo contrato: CLT FULL👇 Interessado? Envie seu CV pararecrutamento@globalti.com.brque entramos em contato!",6 d,https://www.linkedin.com/feed/update/urn:li:activity:7394399429203476483,[],senior,sp,vaga
José Alberto Leite Junior,#vagas#,5 d,https://www.linkedin.com/feed/update/urn:li:activity:7394714636811419648,[],pleno,não identificado,vaga
